Paying Month,Purchase Source,Continent,Paying Year,Purchase Description,Detailed Description,Amount,TaxAmountPHP,Probability,Customer,Customer Size,Currency,CurrencyRate,Product Details,ProductCategory,Industry,Sub-Industry,Type of Purchase,AmountLocal,TaxAmountLocal
01/05/2017 0:00,Direct Sales,Asia,2017,Line Item 3517,XXX_Line_Item_3_A,1552,155.26,1.,Customer4689,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,1552,7056
01/05/2017 0:00,Direct Sales,Asia,2017,Line Item 3518,XXX_Line_Item_1_A,1552,155.26,1.,Customer4690,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,1552,958
01/05/2017 0:00,Direct Sales,Asia,2017,Line Item 3519,XXX_Line_Item_2_A,2464,246.5,1.,Customer4691,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,2464,293.68
01/05/2017 0:00,Direct Sales,Asia,2017,Lite Item 1176,XXX_Line_Item_3_A,2550,255,1.,Customer4692,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,2550,399.2
01/05/2017 0:00,Direct Sales,Asia,2017,Line Item 3520,XXX_Line_Item_1_A,24480,2448,1.,Customer4693,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,24480,2880
01/06/2017 0:00,Direct Sales,Asia,2017,Line Item 3521,XXX_Line_Item_2_A,3322,332.24,1.,Customer4694,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,3322,288
01/06/2017 0:00,Direct Sales,Asia,2017,Line Item 3522,XXX_Line_Item_3_A,8500,850,1.,Customer4695,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,8500,-4814.4
01/06/2017 0:00,Direct Sales,Asia,2017,Lite Item 1177,XXX_Line_Item_1_A,1708,170.76,1.,Customer4696,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1708,998
01/06/2017 0:00,Direct Sales,Asia,2017,Line Item 3523,XXX_Line_Item_2_A,340,34,1.,Customer4697,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,340,1.8
01/06/2017 0:00,Direct Sales,Asia,2017,Line Item 3524,XXX_Line_Item_3_A,8,0.72,1.,Customer4698,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,8,107.98
01/06/2017 0:00,Direct Sales,Asia,2017,Line Item 3525,XXX_Line_Item_1_A,2800,280,1.,Customer4699,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,2800,30
01/06/2017 0:00,Direct Sales,Asia,2017,Lite Item 1178,XXX_Line_Item_2_A,3960,396.04,1.,Customer4700,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,3960,4.2
01/06/2017 0:00,Direct Sales,Asia,2017,Line Item 3526,XXX_Line_Item_3_A,790,79,1.,Customer4701,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,790,360
01/06/2017 0:00,Direct Sales,Asia,2017,Line Item 3527,XXX_Line_Item_1_A,40,4,1.,Customer4702,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,40,574.8
01/06/2017 0:00,Direct Sales,Asia,2017,Line Item 3528,XXX_Line_Item_2_A,110,11,1.,Customer4703,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,110,1416
01/06/2017 0:00,Direct Sales,Asia,2017,Lite Item 1179,XXX_Line_Item_3_A,164,16.48,1.,Customer4704,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,164,696
01/06/2017 0:00,Direct Sales,Asia,2017,Line Item 3529,XXX_Line_Item_1_A,750,75,1.,Customer4705,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,750,3832
01/06/2017 0:00,Direct Sales,Asia,2017,Line Item 3530,XXX_Line_Item_2_A,59256,5925.56,1.,Customer4706,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,59256,5198
01/06/2017 0:00,Direct Sales,Asia,2017,Line Item 3531,XXX_Line_Item_3_A,25080,2508,1.,Customer4707,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,25080,13.78
01/06/2017 0:00,Direct Sales,Asia,2017,Lite Item 1180,XXX_Line_Item_1_A,16950,1695,1.,Customer4708,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,16950,3.42
01/06/2017 0:00,Direct Sales,Asia,2017,Line Item 3532,XXX_Line_Item_2_A,58824,5882.4,1.,Customer4709,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,58824,66.4
01/06/2017 0:00,Direct Sales,Asia,2017,Line Item 3533,XXX_Line_Item_3_A,81600,8160,1.,Customer4710,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,81600,56
01/06/2017 0:00,Direct Sales,Asia,2017,Line Item 3534,XXX_Line_Item_1_A,70560,7056,1.,Customer4711,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,70560,25560
01/06/2017 0:00,Direct Sales,Asia,2017,Lite Item 1181,XXX_Line_Item_2_A,212400,0,1.,Customer4712,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,212400,3800.7
01/06/2017 0:00,Direct Sales,Asia,2017,Line Item 3535,XXX_Line_Item_3_A,6820,682,1.,Customer4713,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,6820,8506.8
01/06/2017 0:00,Direct Sales,Asia,2017,Line Item 3536,XXX_Line_Item_1_A,117600,11760,1.,Customer4714,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,117600,711.6
01/06/2017 0:00,Direct Sales,Asia,2017,Line Item 3537,XXX_Line_Item_2_A,19800,1980,1.,Customer4715,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,19800,2198
01/06/2017 0:00,Direct Sales,Asia,2017,Lite Item 1182,XXX_Line_Item_3_A,114,11.46,1.,Customer4716,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,114,15996
01/06/2017 0:00,Direct Sales,Asia,2017,Line Item 3538,XXX_Line_Item_1_A,88,8.86,1.,Customer4717,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,88,5600
01/06/2017 0:00,Direct Sales,Asia,2017,Line Item 3539,XXX_Line_Item_2_A,918,91.74,1.,Customer4718,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,918,2082
01/06/2017 0:00,Direct Sales,Asia,2017,Line Item 3540,XXX_Line_Item_3_A,18360,1836,1.,Customer4719,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,18360,10.62
01/06/2017 0:00,Direct Sales,Asia,2017,Lite Item 1183,XXX_Line_Item_1_A,12474,1247.4,1.,Customer4720,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,12474,2.98
01/06/2017 0:00,Direct Sales,Asia,2017,Line Item 3541,XXX_Line_Item_2_A,8008,800.8,1.,Customer4721,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,8008,30.24
01/06/2017 0:00,Direct Sales,Asia,2017,Line Item 3542,XXX_Line_Item_3_A,11926,1192.6,1.,Customer4722,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,11926,783.8
01/06/2017 0:00,Direct Sales,Asia,2017,Line Item 3543,XXX_Line_Item_1_A,14784,1478.4,1.,Customer4723,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,14784,8.72
01/06/2017 0:00,Direct Sales,Asia,2017,Lite Item 1184,XXX_Line_Item_2_A,4396,439.5,1.,Customer4724,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,4396,1120
01/06/2017 0:00,Direct Sales,Asia,2017,Line Item 3544,XXX_Line_Item_3_A,8528,0,1.,Customer4725,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,8528,3600
01/06/2017 0:00,Direct Sales,Asia,2017,Line Item 3545,XXX_Line_Item_1_A,7428,0,1.,Customer4726,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,7428,9.58
01/06/2017 0:00,Direct Sales,Asia,2017,Line Item 3546,XXX_Line_Item_2_A,600,60,1.,Customer4727,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,600,999.5
01/06/2017 0:00,Direct Sales,Asia,2017,Lite Item 1185,XXX_Line_Item_3_A,3506,350.64,1.,Customer4728,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,3506,157.02
01/06/2017 0:00,Direct Sales,Asia,2017,Line Item 3547,XXX_Line_Item_1_A,23716,0,1.,Customer4729,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,23716,24
01/06/2017 0:00,Direct Sales,Asia,2017,Line Item 3548,XXX_Line_Item_2_A,2320,0,1.,Customer4730,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,2320,2998
01/06/2017 0:00,Direct Sales,Asia,2017,Line Item 3549,XXX_Line_Item_3_A,8640,864,1.,Customer4731,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,8640,1
01/06/2017 0:00,Direct Sales,Asia,2017,Lite Item 1186,XXX_Line_Item_1_A,12320,1232,1.,Customer4732,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,12320,1000
01/06/2017 0:00,Direct Sales,Asia,2017,Line Item 3550,XXX_Line_Item_2_A,2636,263.7,1.,Customer4733,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,2636,5
01/06/2017 0:00,Direct Sales,Asia,2017,Line Item 3551,XXX_Line_Item_3_A,16116,1611.6,1.,Customer4734,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,16116,1.7
01/06/2017 0:00,Direct Sales,Asia,2017,Line Item 3552,XXX_Line_Item_1_A,16994,1699.4,1.,Customer4735,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,16994,13.8
01/06/2017 0:00,Direct Sales,Asia,2017,Lite Item 1187,XXX_Line_Item_2_A,3300,330,1.,Customer4736,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,3300,199.6
01/07/2017 0:00,Direct Sales,Asia,2018,Line Item 3553,XXX_Line_Item_3_A,1930,192.92,1.,Customer4737,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1930,576
01/07/2017 0:00,Direct Sales,Asia,2018,Line Item 3554,XXX_Line_Item_1_A,1708,170.76,1.,Customer4738,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1708,563.84
01/07/2017 0:00,Direct Sales,Asia,2018,Line Item 3555,XXX_Line_Item_2_A,340,34,1.,Customer4739,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,340,383.12
01/07/2017 0:00,Direct Sales,Asia,2018,Lite Item 1188,XXX_Line_Item_3_A,10,0.96,1.,Customer4740,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,10,4
01/07/2017 0:00,Direct Sales,Asia,2018,Line Item 3556,XXX_Line_Item_1_A,2800,280,1.,Customer4741,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,2800,900
01/07/2017 0:00,Direct Sales,Asia,2018,Line Item 3557,XXX_Line_Item_2_A,1000,100,1.,Customer4742,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1000,1348
01/07/2017 0:00,Direct Sales,Asia,2018,Line Item 3558,XXX_Line_Item_3_A,350,35,1.,Customer4743,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,350,1.44
01/07/2017 0:00,Direct Sales,Asia,2018,Lite Item 1189,XXX_Line_Item_1_A,1888,188.8,1.,Customer4744,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1888,63.82
01/07/2017 0:00,Direct Sales,Asia,2018,Line Item 3559,XXX_Line_Item_2_A,4700,470,1.,Customer4745,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,4700,476
01/07/2017 0:00,Direct Sales,Asia,2018,Line Item 3560,XXX_Line_Item_3_A,380,38,1.,Customer4746,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,380,1758.4
01/07/2017 0:00,Direct Sales,Asia,2018,Line Item 3561,XXX_Line_Item_1_A,8640,864,1.,Customer4747,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,8640,47.6
01/07/2017 0:00,Direct Sales,Asia,2018,Lite Item 1190,XXX_Line_Item_2_A,9800,980,1.,Customer4748,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,9800,17040
01/07/2017 0:00,Direct Sales,Asia,2018,Line Item 3562,XXX_Line_Item_3_A,1040,104.06,1.,Customer4749,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1040,238
01/07/2017 0:00,Direct Sales,Asia,2018,Line Item 3563,XXX_Line_Item_1_A,500,50,1.,Customer4750,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,500,0
01/07/2017 0:00,Direct Sales,Asia,2018,Line Item 3564,XXX_Line_Item_2_A,3646,364.66,1.,Customer4751,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,3646,10.22
01/07/2017 0:00,Direct Sales,Asia,2018,Lite Item 1191,XXX_Line_Item_3_A,4000,400,1.,Customer4752,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,4000,3.18
01/07/2017 0:00,Direct Sales,Asia,2018,Line Item 3565,XXX_Line_Item_1_A,8500,850,1.,Customer4753,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,8500,3.06
01/07/2017 0:00,Direct Sales,Asia,2018,Line Item 3566,XXX_Line_Item_2_A,1888,188.8,1.,Customer4754,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1888,588.24
01/07/2017 0:00,Direct Sales,Asia,2018,Line Item 3567,XXX_Line_Item_3_A,29460,2946,1.,Customer4755,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,29460,200
01/07/2017 0:00,Direct Sales,Asia,2018,Lite Item 1192,XXX_Line_Item_1_A,1004,100.4,1.,Customer4756,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,1004,1598.4
01/07/2017 0:00,Direct Sales,Asia,2018,Line Item 3568,XXX_Line_Item_2_A,3080,0,1.,Customer4757,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,3080,798.4
01/07/2017 0:00,Direct Sales,Asia,2018,Line Item 3569,XXX_Line_Item_3_A,8076,807.5,1.,Customer4758,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,8076,8692.8
01/08/2017 0:00,Direct Sales,Asia,2018,Line Item 3570,XXX_Line_Item_1_A,730,73,1.,Customer4759,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,730,408
01/08/2017 0:00,Direct Sales,Asia,2018,Lite Item 1193,XXX_Line_Item_2_A,9000,900,1.,Customer4760,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,9000,0
01/08/2017 0:00,Direct Sales,Asia,2018,Line Item 3571,XXX_Line_Item_3_A,2146,214.68,1.,Customer4761,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,2146,8640
01/08/2017 0:00,Direct Sales,Asia,2018,Line Item 3572,XXX_Line_Item_1_A,4384,438.44,1.,Customer4762,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,4384,60
01/08/2017 0:00,Direct Sales,Asia,2018,Line Item 3573,XXX_Line_Item_2_A,96,9.52,1.,Customer4763,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,96,9.6
01/08/2017 0:00,Direct Sales,Asia,2018,Lite Item 1194,XXX_Line_Item_3_A,4000,400,1.,Customer4764,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,4000,1440
01/08/2017 0:00,Direct Sales,Asia,2018,Line Item 3574,XXX_Line_Item_1_A,8500,850,1.,Customer4765,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,8500,16.6
01/08/2017 0:00,Direct Sales,Asia,2018,Line Item 3575,XXX_Line_Item_2_A,900,90,1.,Customer4766,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,900,14
01/08/2017 0:00,Direct Sales,Asia,2018,Line Item 3576,XXX_Line_Item_3_A,4900,490,1.,Customer4767,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,4900,30.82
01/08/2017 0:00,Direct Sales,Asia,2018,Lite Item 1195,XXX_Line_Item_1_A,14,1.42,1.,Customer4768,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,14,2999
01/08/2017 0:00,Direct Sales,Asia,2018,Line Item 3577,XXX_Line_Item_2_A,14,1.44,1.,Customer4769,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,14,249.16
01/08/2017 0:00,Direct Sales,Asia,2018,Line Item 3578,XXX_Line_Item_3_A,1888,188.8,1.,Customer4770,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1888,94.7
01/08/2017 0:00,Direct Sales,Asia,2018,Line Item 3579,XXX_Line_Item_1_A,258400,0,1.,Customer4771,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,258400,1.46
01/08/2017 0:00,Direct Sales,Asia,2018,Lite Item 1196,XXX_Line_Item_2_A,76500,7650,1.,Customer4772,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,76500,270
01/08/2017 0:00,Direct Sales,Asia,2018,Line Item 3580,XXX_Line_Item_3_A,94080,9408,1.,Customer4773,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,94080,1152.98
01/08/2017 0:00,Direct Sales,Asia,2018,Line Item 3581,XXX_Line_Item_1_A,350,35,1.,Customer4774,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,350,120
01/08/2017 0:00,Direct Sales,Asia,2018,Line Item 3582,XXX_Line_Item_2_A,424,42.5,1.,Customer4775,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,424,270.8
01/08/2017 0:00,Direct Sales,Asia,2018,Lite Item 1197,XXX_Line_Item_3_A,5600,560,1.,Customer4776,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,5600,10
01/08/2017 0:00,Direct Sales,Asia,2018,Line Item 3583,XXX_Line_Item_1_A,6250,625,1.,Customer4777,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,6250,42.4
01/08/2017 0:00,Direct Sales,Asia,2018,Line Item 3584,XXX_Line_Item_2_A,4038,403.76,1.,Customer4778,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,4038,6
01/08/2017 0:00,Direct Sales,Asia,2018,Line Item 3585,XXX_Line_Item_3_A,4158,415.8,1.,Customer4779,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,4158,390
01/08/2017 0:00,Direct Sales,Asia,2018,Lite Item 1198,XXX_Line_Item_1_A,2548,255,1.,Customer4780,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,2548,761.08
01/08/2017 0:00,Direct Sales,Asia,2018,Line Item 3587,XXX_Line_Item_3_A,11858,0,1.,Customer4782,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,11858,30
01/08/2017 0:00,Direct Sales,Asia,2018,Line Item 3588,XXX_Line_Item_1_A,1160,0,1.,Customer4783,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,1160,694.2
01/08/2017 0:00,Direct Sales,Asia,2018,Lite Item 1199,XXX_Line_Item_2_A,1276,0,1.,Customer4784,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,1276,3.48
01/08/2017 0:00,Direct Sales,Asia,2018,Line Item 3589,XXX_Line_Item_3_A,320,32,1.,Customer4785,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,320,23.48
01/08/2017 0:00,Direct Sales,Asia,2018,Line Item 3590,XXX_Line_Item_1_A,2550,255,1.,Customer4786,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,2550,1.58
01/08/2017 0:00,Direct Sales,Asia,2018,Line Item 3591,XXX_Line_Item_2_A,1086,108.6,1.,Customer4787,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,1086,783.8
01/09/2017 0:00,Direct Sales,Asia,2018,Lite Item 1200,XXX_Line_Item_3_A,1708,170.76,1.,Customer4788,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1708,47.6
01/09/2017 0:00,Direct Sales,Asia,2018,Line Item 3592,XXX_Line_Item_1_A,850,85,1.,Customer4789,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,850,380.8
01/09/2017 0:00,Direct Sales,Asia,2018,Line Item 3593,XXX_Line_Item_2_A,2800,280,1.,Customer4790,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,2800,85.2
01/09/2017 0:00,Direct Sales,Asia,2018,Line Item 3594,XXX_Line_Item_3_A,40,4,1.,Customer4791,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,40,3000
01/09/2017 0:00,Direct Sales,Asia,2018,Lite Item 1201,XXX_Line_Item_1_A,126,12.58,1.,Customer4792,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,126,16.6
01/09/2017 0:00,Direct Sales,Asia,2018,Line Item 3595,XXX_Line_Item_2_A,1518,151.86,1.,Customer4793,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1518,14
01/09/2017 0:00,Direct Sales,Asia,2018,Line Item 3596,XXX_Line_Item_3_A,748,74.8,1.,Customer4794,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,748,3.52
01/09/2017 0:00,Direct Sales,Asia,2018,Line Item 3597,XXX_Line_Item_1_A,1078,107.74,1.,Customer4795,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1078,192
01/09/2017 0:00,Direct Sales,Asia,2018,Lite Item 1202,XXX_Line_Item_2_A,1060,106,1.,Customer4796,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1060,8998
01/09/2017 0:00,Direct Sales,Asia,2018,Line Item 3598,XXX_Line_Item_3_A,6250,625,1.,Customer4797,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,6250,3.14
01/09/2017 0:00,Direct Sales,Asia,2018,Line Item 3599,XXX_Line_Item_1_A,23520,2352,1.,Customer4798,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,23520,1.68
01/09/2017 0:00,Direct Sales,Asia,2018,Line Item 3600,XXX_Line_Item_2_A,83400,8340,1.,Customer4799,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,83400,2398.8
01/09/2017 0:00,Direct Sales,Asia,2018,Lite Item 1203,XXX_Line_Item_3_A,12000,1200,1.,Customer4800,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,12000,26.68
01/09/2017 0:00,Direct Sales,Asia,2018,Line Item 3601,XXX_Line_Item_1_A,266880,26688,1.,Customer4801,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,266880,31.42
01/09/2017 0:00,Direct Sales,Asia,2018,Line Item 3602,XXX_Line_Item_2_A,520200,52020,1.,Customer4802,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,520200,265.22
01/09/2017 0:00,Direct Sales,Asia,2018,Line Item 3603,XXX_Line_Item_3_A,190,18.98,1.,Customer4803,201-500,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,190,10864
01/09/2017 0:00,Direct Sales,Asia,2018,Lite Item 1204,XXX_Line_Item_1_A,502,50.24,1.,Customer4804,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,502,398
01/09/2017 0:00,Direct Sales,Asia,2018,Line Item 3604,XXX_Line_Item_2_A,1424,142.5,1.,Customer4805,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1424,43.82
