Paying Month,Amount,Purchase Source,Continent,Paying Year,Purchase Description,Detailed Description,TaxAmountPHP,Probability,Customer,Customer Size,Currency,CurrencyRate,Product Details,ProductCategory,Industry,Sub-Industry,Type of Purchase,AmountLocal,TaxAmountLocal
01/09/2019 0:00,37564,Direct Sales,Asia,2021,Line Item 4186,XXX_Line_Item_1_A,2.5,1,Customer5581,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,26,0
01/09/2019 0:00,850,Direct Sales,Asia,2021,Line Item 4187,XXX_Line_Item_2_A,110.82,1,Customer5582,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1108,0
01/10/2019 0:00,750,Direct Sales,Asia,2021,Line Item 4188,XXX_Line_Item_3_A,62.42,1,Customer5583,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,624,0
01/10/2019 0:00,2052,Direct Sales,Asia,2021,Lite Item 1399,XXX_Line_Item_1_A,30.56,1,Customer5584,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,306,0
01/10/2019 0:00,5280,Direct Sales,Asia,2021,Line Item 4189,XXX_Line_Item_2_A,60,1,Customer5585,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,600,0
01/10/2019 0:00,3374,Direct Sales,Asia,2021,Line Item 4190,XXX_Line_Item_3_A,11.24,1,Customer5586,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,112,0
01/10/2019 0:00,300,Direct Sales,Asia,2021,Line Item 4191,XXX_Line_Item_1_A,-850,1,Customer5587,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,-8500,0
01/10/2019 0:00,29400,Direct Sales,Asia,2021,Lite Item 1400,XXX_Line_Item_2_A,64.52,1,Customer5588,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,646,0
01/10/2019 0:00,48750,Direct Sales,Asia,2021,Line Item 4192,XXX_Line_Item_3_A,850,1,Customer5589,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,8500,0
01/10/2019 0:00,202200,Direct Sales,Asia,2021,Line Item 4193,XXX_Line_Item_1_A,1100,1,Customer5590,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,11000,0
01/10/2019 0:00,170,Direct Sales,Asia,2021,Line Item 4194,XXX_Line_Item_2_A,420,1,Customer5591,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,4200,0
01/10/2019 0:00,15912,Direct Sales,Asia,2021,Lite Item 1401,XXX_Line_Item_3_A,825.94,1,Customer5592,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,8260,0
01/10/2019 0:00,430,Direct Sales,Asia,2021,Line Item 4195,XXX_Line_Item_1_A,31.28,1,Customer5593,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,312,0
01/10/2019 0:00,40,Direct Sales,Asia,2021,Line Item 4196,XXX_Line_Item_2_A,55.26,1,Customer5594,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,552,0
01/10/2019 0:00,2100,Direct Sales,Asia,2021,Line Item 4197,XXX_Line_Item_3_A,440,1,Customer5595,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,4400,0
01/10/2019 0:00,226,Direct Sales,Asia,2021,Lite Item 1402,XXX_Line_Item_1_A,412.78,1,Customer5596,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,4128,0
01/10/2019 0:00,3900,Direct Sales,Asia,2021,Line Item 4198,XXX_Line_Item_2_A,30.72,1,Customer5597,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,308,0
01/10/2019 0:00,9600,Direct Sales,Asia,2021,Line Item 4199,XXX_Line_Item_3_A,16.48,1,Customer5598,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,164,0
01/10/2019 0:00,3400,Direct Sales,Asia,2021,Line Item 4200,XXX_Line_Item_1_A,153.04,1,Customer5599,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1530,0
01/10/2019 0:00,86,Direct Sales,Asia,2021,Lite Item 1403,XXX_Line_Item_2_A,35.32,1,Customer5600,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,354,0
01/10/2019 0:00,530,Direct Sales,Asia,2021,Line Item 4201,XXX_Line_Item_3_A,184.68,1,Customer5601,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1846,0
01/10/2019 0:00,1412,Direct Sales,Asia,2021,Line Item 4202,XXX_Line_Item_1_A,435.2,1,Customer5602,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,4352,0
01/10/2019 0:00,84,Direct Sales,Asia,2021,Line Item 4203,XXX_Line_Item_2_A,3.28,1,Customer5603,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,32,0
01/10/2019 0:00,27394,Direct Sales,Asia,2021,Lite Item 1404,XXX_Line_Item_3_A,-60,1,Customer5604,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,-600,0
01/10/2019 0:00,3150,Direct Sales,Asia,2021,Line Item 4204,XXX_Line_Item_1_A,1500,1,Customer5605,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,15000,0
01/10/2019 0:00,6858,Direct Sales,Asia,2021,Line Item 4205,XXX_Line_Item_2_A,11760,1,Customer5606,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,117600,0
01/11/2019 0:00,976,Direct Sales,Asia,2021,Line Item 4206,XXX_Line_Item_3_A,66.3,1,Customer5607,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,664,0
01/11/2019 0:00,318,Direct Sales,Asia,2021,Lite Item 1405,XXX_Line_Item_1_A,30,1,Customer5608,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,300,0
01/11/2019 0:00,376,Direct Sales,Asia,2021,Line Item 4207,XXX_Line_Item_2_A,31.12,1,Customer5609,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,312,0
01/11/2019 0:00,530,Direct Sales,Asia,2021,Line Item 4208,XXX_Line_Item_3_A,12.48,1,Customer5610,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,124,0
01/11/2019 0:00,9300,Direct Sales,Asia,2021,Line Item 4209,XXX_Line_Item_1_A,850,1,Customer5611,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,8500,0
01/11/2019 0:00,22350,Direct Sales,Asia,2021,Lite Item 1406,XXX_Line_Item_2_A,79,1,Customer5612,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,790,0
01/11/2019 0:00,13480,Direct Sales,Asia,2021,Line Item 4210,XXX_Line_Item_3_A,1348,1,Customer5613,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,13480,0
01/11/2019 0:00,-42000,Direct Sales,Asia,2021,Line Item 4211,XXX_Line_Item_1_A,225,1,Customer5614,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,2250,0
01/11/2019 0:00,-118,Direct Sales,Asia,2021,Line Item 4212,XXX_Line_Item_2_A,0.4,1,Customer5615,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,4,0
01/11/2019 0:00,122400,Direct Sales,Asia,2021,Lite Item 1407,XXX_Line_Item_3_A,67.9,1,Customer5616,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,678,0
01/11/2019 0:00,15000,Direct Sales,Asia,2021,Line Item 4213,XXX_Line_Item_1_A,2.96,1,Customer5617,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,30,0
01/11/2019 0:00,17760,Direct Sales,Asia,2021,Line Item 4214,XXX_Line_Item_2_A,80.18,1,Customer5618,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,802,0
01/11/2019 0:00,88,Direct Sales,Asia,2021,Line Item 4215,XXX_Line_Item_3_A,157.02,1,Customer5619,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1570,0
01/11/2019 0:00,8500,Direct Sales,Asia,2021,Lite Item 1408,XXX_Line_Item_1_A,196,1,Customer5620,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1960,0
01/11/2019 0:00,748,Direct Sales,Asia,2021,Line Item 4216,XXX_Line_Item_2_A,30.32,1,Customer5621,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,304,0
01/11/2019 0:00,6436,Direct Sales,Asia,2021,Line Item 4217,XXX_Line_Item_3_A,-2800,1,Customer5622,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,-28000,0
01/11/2019 0:00,360,Direct Sales,Asia,2021,Line Item 4218,XXX_Line_Item_1_A,2040,1,Customer5623,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,20400,0
01/11/2019 0:00,17382,Direct Sales,Asia,2021,Lite Item 1409,XXX_Line_Item_2_A,4080,1,Customer5624,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,40800,0
01/12/2019 0:00,534,Direct Sales,Asia,2021,Line Item 4219,XXX_Line_Item_3_A,3924.98,1,Customer5625,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,39250,0
01/12/2019 0:00,782,Direct Sales,Asia,2021,Line Item 4220,XXX_Line_Item_1_A,912,1,Customer5626,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,9120,0
01/12/2019 0:00,-103664,Direct Sales,Asia,2021,Line Item 4221,XXX_Line_Item_2_A,109.78,1,Customer5627,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1098,0
01/12/2019 0:00,23520,Direct Sales,Asia,2021,Lite Item 1410,XXX_Line_Item_3_A,31.5,1,Customer5628,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,316,0
01/12/2019 0:00,25152,Direct Sales,Asia,2021,Line Item 4222,XXX_Line_Item_1_A,4,1,Customer5629,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,40,0
01/12/2019 0:00,9980,Direct Sales,Asia,2021,Line Item 4223,XXX_Line_Item_2_A,30,1,Customer5630,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,300,0
01/12/2019 0:00,9800,Direct Sales,Asia,2021,Line Item 4224,XXX_Line_Item_3_A,79,1,Customer5631,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,790,0
01/12/2019 0:00,45582,Direct Sales,Asia,2021,Lite Item 1411,XXX_Line_Item_1_A,132.66,1,Customer5632,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1326,0
01/12/2019 0:00,748,Direct Sales,Asia,2021,Line Item 4225,XXX_Line_Item_2_A,1336.28,1,Customer5633,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,13364,0
01/12/2019 0:00,300,Direct Sales,Asia,2021,Line Item 4226,XXX_Line_Item_3_A,-10342.8,1,Customer5634,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,-103428,0
01/12/2019 0:00,8500,Direct Sales,Asia,2021,Line Item 4227,XXX_Line_Item_1_A,5171.4,1,Customer5635,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,51714,0
01/12/2019 0:00,15580,Direct Sales,Asia,2021,Lite Item 1412,XXX_Line_Item_2_A,12000,1,Customer5636,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,120000,0
01/12/2019 0:00,9000,Direct Sales,Asia,2021,Line Item 4228,XXX_Line_Item_3_A,2400,1,Customer5637,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,24000,0
01/12/2019 0:00,10976,Direct Sales,Asia,2021,Line Item 4229,XXX_Line_Item_1_A,37.86,1,Customer5638,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,378,0
01/12/2019 0:00,136,Direct Sales,Asia,2021,Line Item 4230,XXX_Line_Item_2_A,1462,1,Customer5639,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,14620,0
01/12/2019 0:00,2,Direct Sales,Asia,2021,Lite Item 1413,XXX_Line_Item_3_A,26.76,1,Customer5640,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,268,0
01/12/2019 0:00,76772,Direct Sales,Asia,2021,Line Item 4231,XXX_Line_Item_1_A,153.42,1,Customer5641,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1534,0
01/12/2019 0:00,115106,Direct Sales,Asia,2021,Line Item 4232,XXX_Line_Item_2_A,4875,1,Customer5642,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,48750,0
01/01/2020 0:00,150,Direct Sales,Asia,2021,Line Item 4233,XXX_Line_Item_3_A,337.5,1,Customer5643,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,3376,0
01/01/2020 0:00,2,Direct Sales,Asia,2021,Lite Item 1414,XXX_Line_Item_1_A,2940,1,Customer5644,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,29400,0
01/01/2020 0:00,4,Direct Sales,Asia,2021,Line Item 4234,XXX_Line_Item_2_A,440,1,Customer5645,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,4400,0
01/01/2020 0:00,-188,Direct Sales,Asia,2021,Line Item 4235,XXX_Line_Item_3_A,1348,1,Customer5646,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,13480,0
01/01/2020 0:00,18000,Direct Sales,Asia,2021,Line Item 4236,XXX_Line_Item_1_A,372.48,1,Customer5647,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,3724,0
01/01/2020 0:00,3938,Direct Sales,Asia,2021,Lite Item 1415,XXX_Line_Item_2_A,900,1,Customer5648,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,9000,0
01/01/2020 0:00,54000,Direct Sales,Asia,2021,Line Item 4237,XXX_Line_Item_3_A,1357.24,1,Customer5649,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,13572,0
01/01/2020 0:00,93600,Direct Sales,Asia,2021,Line Item 4238,XXX_Line_Item_1_A,31.98,1,Customer5650,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,320,0
01/01/2020 0:00,626,Direct Sales,Asia,2021,Line Item 4239,XXX_Line_Item_2_A,10.4,1,Customer5651,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,104,0
01/01/2020 0:00,1650,Direct Sales,Asia,2021,Lite Item 1416,XXX_Line_Item_3_A,196,1,Customer5652,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1960,0
01/01/2020 0:00,1878,Direct Sales,Asia,2021,Line Item 4240,XXX_Line_Item_1_A,1032.08,1,Customer5653,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,10320,0
01/01/2020 0:00,3400,Direct Sales,Asia,2021,Line Item 4241,XXX_Line_Item_2_A,169.02,1,Customer5654,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1690,0
01/01/2020 0:00,13480,Direct Sales,Asia,2021,Line Item 4242,XXX_Line_Item_3_A,54.46,1,Customer5655,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,544,0
01/01/2020 0:00,300,Direct Sales,Asia,2021,Lite Item 1417,XXX_Line_Item_1_A,66.3,1,Customer5656,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,662,0
01/01/2020 0:00,300,Direct Sales,Asia,2021,Line Item 4243,XXX_Line_Item_2_A,2.76,1,Customer5657,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,28,0
01/01/2020 0:00,756,Direct Sales,Asia,2021,Line Item 4244,XXX_Line_Item_3_A,-11760,1,Customer5658,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,-117600,0
01/02/2020 0:00,138,Direct Sales,Asia,2021,Line Item 4245,XXX_Line_Item_1_A,9000,1,Customer5659,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,90000,0
01/02/2020 0:00,0,Direct Sales,Asia,2021,Lite Item 1418,XXX_Line_Item_2_A,2515.2,1,Customer5660,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,25152,0
01/02/2020 0:00,1294,Direct Sales,Asia,2021,Line Item 4246,XXX_Line_Item_3_A,0,1,Customer5661,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,9980,0
01/02/2020 0:00,7864,Direct Sales,Asia,2021,Line Item 4247,XXX_Line_Item_1_A,1500,1,Customer5662,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,15000,0
01/02/2020 0:00,1320,Direct Sales,Asia,2021,Line Item 4248,XXX_Line_Item_2_A,600,1,Customer5663,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,6000,0
01/02/2020 0:00,58,Direct Sales,Asia,2021,Lite Item 1419,XXX_Line_Item_3_A,196,1,Customer5664,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1960,0
01/02/2020 0:00,516,Direct Sales,Asia,2021,Line Item 4249,XXX_Line_Item_1_A,1099.56,1,Customer5665,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,10996,0
01/02/2020 0:00,-4650,Direct Sales,Asia,2021,Line Item 4250,XXX_Line_Item_2_A,74.8,1,Customer5666,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,748,0
01/02/2020 0:00,15000,Direct Sales,Asia,2021,Line Item 4251,XXX_Line_Item_3_A,79,1,Customer5667,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,790,0
01/02/2020 0:00,790,Direct Sales,Asia,2021,Lite Item 1420,XXX_Line_Item_1_A,377.4,1,Customer5668,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,3774,0
01/02/2020 0:00,48750,Direct Sales,Asia,2021,Line Item 4252,XXX_Line_Item_2_A,34.46,1,Customer5669,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,344,0
01/02/2020 0:00,4080,Direct Sales,Asia,2021,Line Item 4253,XXX_Line_Item_3_A,0.82,1,Customer5670,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,8,0
01/02/2020 0:00,70560,Direct Sales,Asia,2021,Line Item 4254,XXX_Line_Item_1_A,850,1,Customer5671,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,8500,0
01/02/2020 0:00,1824,Direct Sales,Asia,2021,Lite Item 1421,XXX_Line_Item_2_A,180,1,Customer5672,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,1800,0
01/02/2020 0:00,38400,Direct Sales,Asia,2021,Line Item 4255,XXX_Line_Item_3_A,4.36,1,Customer5673,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,44,0
01/02/2020 0:00,7620,Direct Sales,Asia,2021,Line Item 4256,XXX_Line_Item_1_A,0.34,1,Customer5674,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,4,0
01/02/2020 0:00,6108,Direct Sales,Asia,2021,Line Item 4257,XXX_Line_Item_2_A,262.36,1,Customer5675,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,2624,0
01/02/2020 0:00,360000,Direct Sales,Asia,2021,Lite Item 1422,XXX_Line_Item_3_A,3.82,1,Customer5676,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,38,0
01/02/2020 0:00,12626,Direct Sales,Asia,2021,Line Item 4258,XXX_Line_Item_1_A,30.34,1,Customer5677,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,304,0
01/02/2020 0:00,9000,Direct Sales,Asia,2021,Line Item 4259,XXX_Line_Item_2_A,12.36,1,Customer5678,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,124,0
01/02/2020 0:00,13480,Direct Sales,Asia,2021,Line Item 4260,XXX_Line_Item_3_A,0.6,1,Customer5679,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,6,0
01/02/2020 0:00,258,Direct Sales,Asia,2021,Lite Item 1423,XXX_Line_Item_1_A,0.54,1,Customer5680,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,6,0
01/02/2020 0:00,102,Direct Sales,Asia,2021,Line Item 4261,XXX_Line_Item_2_A,2.8,1,Customer5681,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,28,0
01/02/2020 0:00,8500,Direct Sales,Asia,2021,Line Item 4262,XXX_Line_Item_3_A,85.72,1,Customer5682,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,858,0
01/02/2020 0:00,8500,Direct Sales,Asia,2021,Line Item 4263,XXX_Line_Item_1_A,7958.4,1,Customer5683,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,79584,0
01/02/2020 0:00,748,Direct Sales,Asia,2021,Lite Item 1424,XXX_Line_Item_2_A,59.4,1,Customer5684,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,594,0
01/02/2020 0:00,5100,Direct Sales,Asia,2021,Line Item 4264,XXX_Line_Item_3_A,0,1,Customer5685,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,2100,0
01/02/2020 0:00,52688,Direct Sales,Asia,2021,Line Item 4265,XXX_Line_Item_1_A,270,1,Customer5686,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,2700,0
01/02/2020 0:00,72362,Direct Sales,Asia,2021,Line Item 4266,XXX_Line_Item_2_A,933.12,1,Customer5687,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,9332,0
01/02/2020 0:00,6394,Direct Sales,Asia,2021,Lite Item 1425,XXX_Line_Item_3_A,0.48,1,Customer5688,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,4,0
01/03/2020 0:00,46540,Direct Sales,Asia,2021,Line Item 4267,XXX_Line_Item_1_A,23.42,1,Customer5689,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,234,0
01/03/2020 0:00,6946,Direct Sales,Asia,2021,Line Item 4268,XXX_Line_Item_2_A,576.58,1,Customer5690,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,5766,0
01/03/2020 0:00,318,Direct Sales,Asia,2021,Line Item 4269,XXX_Line_Item_3_A,32.68,1,Customer5691,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,326,0
01/03/2020 0:00,180,Direct Sales,Asia,2021,Lite Item 1426,XXX_Line_Item_1_A,0.36,1,Customer5692,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,4,0
01/03/2020 0:00,1928,Direct Sales,Asia,2021,Line Item 4270,XXX_Line_Item_2_A,2.8,1,Customer5693,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,28,0
01/03/2020 0:00,2,Direct Sales,Asia,2021,Line Item 4271,XXX_Line_Item_3_A,5.76,1,Customer5694,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,58,0
01/03/2020 0:00,2772,Direct Sales,Asia,2021,Line Item 4272,XXX_Line_Item_1_A,222.7,1,Customer5695,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,2228,0
01/03/2020 0:00,-134400,Direct Sales,Asia,2021,Lite Item 1427,XXX_Line_Item_2_A,12.8,1,Customer5696,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,128,0
01/03/2020 0:00,-652,Direct Sales,Asia,2021,Line Item 4273,XXX_Line_Item_3_A,0.56,1,Customer5697,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,6,0
01/03/2020 0:00,20000,Direct Sales,Asia,2021,Line Item 4274,XXX_Line_Item_1_A,784,1,Customer5698,201-500,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,7840,0
01/03/2020 0:00,212400,Direct Sales,Asia,2021,Line Item 4275,XXX_Line_Item_2_A,1604.98,1,Customer5699,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,16050,0
01/03/2020 0:00,15000,Direct Sales,Asia,2021,Lite Item 1428,XXX_Line_Item_3_A,4.42,1,Customer5700,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,44,0
01/03/2020 0:00,36000,Direct Sales,Asia,2021,Line Item 4276,XXX_Line_Item_1_A,62.66,1,Customer5701,201-500,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,626,0
